atraso,edad,dias_lab,exp_sf,nivel_ahorro,ingreso,linea_sf,deuda_sf,score,clasif_sbs,nivel_educ,vivienda_ALQUILADA,vivienda_FAMILIAR,vivienda_PROPIA
0,45,6790,82.0,12,15000.0,78695.46,13453.88,204,1,3,False,False,True
25,26,4629,9.0,12,2100.0,3123.71,2577.7,186,1,2,False,True,False
2,36,3718,61.0,11,3500.0,4500.0,7768.3,197,0,3,False,True,False
4,24,5209,0.0,1,3876.0,769.45,35563.7,186,2,2,False,True,False
0,26,4629,10.0,12,1141.88,1470.0,1097.1,196,0,3,False,False,True
2,30,5786,0.0,12,2800.0,14362.89,3757.41,192,1,2,False,True,False
0,37,5117,0.0,12,1200.0,6818.02,0.0,188,1,3,False,True,False
1,33,5117,0.0,12,1700.0,0.0,0.0,190,0,3,False,True,False
1,37,4074,0.0,12,769.69,100.0,5370.3,173,0,3,False,True,False
0,25,4448,0.0,12,1800.0,4945.28,1468.71,177,1,3,False,True,False
1,34,5817,0.0,12,2003.06,2930.0,4314.92,185,0,3,False,True,False
0,36,5026,0.0,12,1300.0,0.0,2069.6,177,0,2,False,True,False
4,50,4264,116.0,3,5000.0,103464.47,30358.49,224,1,3,False,False,True
0,46,4448,0.0,12,5500.0,0.0,0.0,219,0,3,False,True,False
0,32,10108,81.0,12,15500.0,50709.01,0.0,215,0,3,False,True,False
0,47,3868,0.0,12,4000.0,12000.0,0.0,198,0,3,False,True,False
1,41,4843,0.0,12,4000.0,65948.29,57094.38,218,0,3,False,False,True
2,29,5301,0.0,12,1273.0,0.0,4129.03,175,1,2,False,True,False
0,30,4570,11.0,12,2750.0,2707.1,3109.59,219,0,3,False,False,True
0,45,4660,18.0,12,1050.0,845.72,498.22,173,1,2,False,True,False
0,29,4386,0.0,12,1667.94,1386.0,2865.89,175,1,2,False,True,False
0,29,5544,48.0,12,3000.0,5688.25,1761.38,227,0,3,False,False,True
0,46,5605,87.0,12,6600.0,1206.37,0.0,235,0,2,False,False,True
0,32,4904,36.0,12,1200.0,1909.87,6006.99,166,0,2,False,True,False
0,38,6578,92.0,12,14005.0,69228.22,23086.9,216,0,3,False,False,True
6,35,4904,16.0,6,10000.0,113443.36,18030.84,216,2,3,False,False,True
0,26,5421,11.0,12,2425.95,189.28,140.69,199,0,3,False,True,False
0,42,4295,98.0,12,14400.0,67019.95,14170.94,224,0,3,False,False,True
2,31,5117,43.0,12,966.0,4514.68,4000.53,194,2,2,False,False,True
0,59,14401,104.0,12,3462.64,2450.0,23890.3,212,4,3,False,True,False
0,35,5208,0.0,12,833.84,360.0,5158.63,180,4,3,False,True,False
0,47,4281,0.0,12,1280.0,10088.0,1630.56,160,1,2,False,True,False
2,28,4144,11.0,12,1200.0,3717.61,2523.49,175,0,2,False,True,False
0,23,3443,7.0,9,2100.0,800.0,3589.46,214,0,3,False,True,False
0,37,4660,12.0,12,2200.0,1201.47,668.0,197,0,3,False,True,False
0,44,10839,106.0,12,14900.0,76550.0,5268.28,204,0,3,False,False,True
0,41,6517,72.0,12,3500.0,744.9,11036.44,195,0,0,False,True,False
1,26,4011,51.0,12,861.67,1906.63,2272.1,196,1,3,False,False,True
0,35,4598,8.0,11,718.88,346.8,485.12,175,0,0,False,True,False
2,44,11965,0.0,12,3500.0,0.0,5791.21,205,0,3,False,True,False
0,45,4660,18.0,12,1050.0,845.72,498.22,173,1,2,False,True,False
0,22,4539,11.0,11,1350.0,1694.03,0.0,176,1,3,False,True,False
0,57,6974,80.0,12,8200.0,20399.58,2491.9,205,0,3,False,True,False
0,55,7400,83.0,6,14200.0,121543.4,23745.21,226,0,3,False,False,True
0,23,4356,23.0,12,1200.0,10673.5,877.39,178,0,3,False,True,False
0,45,10108,87.0,12,30000.0,32161.05,26901.42,224,0,3,False,False,True
0,42,7582,0.0,12,6000.0,27727.67,14935.56,199,0,3,False,True,False
0,35,4721,72.0,12,3600.0,3202.39,143.82,216,1,3,False,True,False
0,35,6000,72.0,12,2100.0,27720.0,2845.09,216,4,3,False,True,False
2,44,4813,2.0,12,3476.0,0.0,24592.29,205,4,3,False,True,False
0,37,6821,44.0,12,1600.0,20750.0,4833.46,209,0,3,False,True,False
0,32,3687,8.0,12,950.0,2590.0,466.99,175,0,2,False,True,False
0,33,8678,95.0,12,4800.0,17470.75,0.0,210,0,2,False,False,True
0,31,3840,1.0,12,1198.8,1450.0,6814.04,178,0,3,False,True,False
0,61,6456,47.0,12,2100.0,12280.53,953.89,161,0,1,False,True,False
0,29,4448,15.0,12,4000.0,9878.0,3819.16,207,0,3,False,True,False
1,34,5037,0.0,12,3533.34,0.0,3852.28,182,0,2,False,True,False
23,46,5786,65.0,12,3700.0,8164.4,778.02,205,4,3,False,True,False
0,37,4924,28.0,12,6617.93,17616.78,193.55,194,0,2,False,True,False
0,31,4356,47.0,0,2800.0,13542.7,1676.46,180,0,3,False,True,False
2,33,6365,0.0,12,2700.0,0.0,10316.96,211,0,2,False,False,True
0,48,7492,92.0,0,4000.0,11652.79,4929.23,202,0,2,False,True,False
0,30,4690,19.0,11,2300.0,582.75,488.51,199,0,2,False,True,False
0,55,4721,17.0,0,2069.0,1525.0,362.05,179,2,2,False,True,False
0,28,4113,6.0,12,1400.0,2500.0,1810.82,185,0,3,False,True,False
245,26,4417,57.0,12,2100.0,0.0,2431.56,206,4,3,False,True,False
0,28,4647,0.0,12,701.49,0.0,5390.55,197,0,2,True,False,False
0,32,4410,0.0,12,2117.29,0.0,16776.77,211,0,2,False,False,True
54,43,4264,40.0,12,2000.0,1500.0,4407.07,185,2,2,False,True,False
0,40,4448,0.0,12,3000.0,5830.0,0.0,217,0,3,False,True,False
21,33,4295,23.0,12,2714.69,1849.3,0.0,212,2,3,False,True,False
0,59,14401,104.0,12,3462.64,2450.0,23890.3,212,4,3,False,True,False
0,59,4598,0.0,12,7000.0,0.0,0.0,232,0,3,False,False,True
0,32,6456,65.0,12,3760.0,6721.43,2605.62,193,0,3,False,True,False
0,28,3899,7.0,12,2500.0,5900.0,11718.32,189,0,3,False,True,False
23,30,6456,24.0,0,870.0,1975.0,0.0,182,1,3,False,True,False
0,37,4874,53.0,12,8881.34,13200.5,6944.16,216,1,3,False,True,False
0,28,4083,61.0,12,5100.0,121543.4,57094.38,200,1,3,False,True,False
2,38,3718,70.0,12,3555.0,5240.0,57094.38,216,0,3,False,False,True
1,59,3960,9.0,12,2080.0,3550.0,8541.23,218,0,2,False,False,True
0,52,6456,15.0,12,2100.0,0.0,0.0,188,0,2,False,True,False
0,31,5574,34.0,12,1441.01,2852.7,0.0,197,1,3,False,False,True
0,37,3930,106.0,12,2000.0,1780.0,6241.78,204,0,3,False,False,True
0,38,7186,16.0,12,8000.0,21704.83,2221.06,221,0,3,False,False,True
0,32,3656,17.0,7,966.89,1680.0,1668.55,175,0,2,False,True,False
2,32,4113,54.0,12,1900.0,1400.0,7697.86,180,1,2,False,True,False
0,27,4721,11.0,12,4180.0,824.02,177.65,219,0,3,False,True,False
0,49,7066,61.0,0,5271.0,90291.7,2773.28,185,1,3,False,True,False
0,49,8466,58.0,12,4600.0,1179.74,1120.62,205,2,3,False,True,False
0,27,6456,8.0,12,2100.0,1717.06,432.86,187,0,3,False,True,False
25,42,8588,8.0,12,5800.0,23523.02,14573.66,216,1,2,False,False,True
0,44,6274,24.0,12,3050.0,0.0,6451.61,205,0,3,False,True,False
0,23,4509,0.0,12,4500.0,558.74,0.0,181,0,3,False,True,False
0,31,3626,7.0,8,4890.0,14628.83,4971.55,214,0,3,False,True,False
4,58,7917,0.0,12,2000.0,611.31,0.0,191,1,2,False,True,False
1,48,4356,47.0,12,2500.0,1000.0,0.0,214,1,0,False,True,False
0,38,4463,18.0,12,1614.91,0.0,3748.98,178,0,2,True,False,False
9,25,3899,28.0,6,1800.0,14950.12,6665.98,162,1,3,False,True,False
9,28,4356,0.0,12,1200.0,1094.63,4596.8,175,1,2,False,True,False
0,60,17293,3.0,12,4715.77,1902.99,1963.16,219,0,2,False,False,True
0,32,3656,17.0,7,966.89,1680.0,1668.55,175,0,2,False,True,False
1,38,3981,0.0,12,896.65,0.0,2790.36,196,0,0,False,False,True
5,54,10049,107.0,12,15000.0,121543.4,9280.66,180,3,3,False,True,False
0,34,5101,56.0,12,2687.42,0.0,1733.78,221,0,3,False,True,False
0,35,4386,0.0,12,1169.8,0.0,0.73,185,0,3,False,True,False
0,39,8050,16.0,12,1332.54,0.0,0.0,204,0,2,False,False,True
0,25,4083,0.0,12,1524.72,3690.0,5796.72,184,0,0,False,True,False
32,31,5329,0.0,12,2486.19,2452.41,3755.22,192,2,2,False,True,False
1,24,4174,0.0,12,1200.0,4637.34,4339.85,157,2,3,False,True,False
0,52,3377,25.0,10,1211.88,2780.0,11243.52,199,0,2,False,False,True
0,38,5605,80.0,0,6046.0,3109.76,1253.19,193,2,3,False,True,False
0,47,8374,112.0,12,5600.0,40481.2,48628.55,224,0,3,False,False,True
0,48,4356,14.0,12,700.0,4200.0,818.08,180,0,2,False,True,False
2,36,3779,0.0,12,2513.78,0.0,14134.44,213,4,2,False,False,True
53,25,3840,18.0,12,2500.0,2600.0,1172.76,194,2,3,False,True,False
0,35,3598,0.0,12,2249.97,0.0,3617.94,185,0,0,False,True,False
25,31,5939,23.0,12,788.74,500.0,480.0,213,2,0,False,False,True
9,42,6456,25.0,0,8000.0,10769.97,0.0,180,1,3,False,True,False
2,26,4478,0.0,12,1537.01,5249.88,5038.09,190,0,2,False,False,True
0,25,3656,16.0,12,5000.0,5300.0,280.51,213,1,3,False,False,True
0,24,4629,8.0,12,1292.67,619.54,725.14,195,0,3,False,True,False
26,35,3430,46.0,5,8121.78,43099.91,5060.02,195,2,2,True,False,False
0,28,5605,9.0,12,2100.0,4269.24,1831.8,205,0,2,False,True,False
0,31,3595,6.0,12,799.77,500.0,2198.09,213,0,2,False,False,True
46,31,3290,24.0,7,1050.0,0.0,2299.93,175,2,2,False,True,False
1,32,3656,0.0,12,1797.29,0.0,6126.29,176,0,2,True,False,False
1,38,4233,0.0,12,1097.38,1200.0,4562.13,179,1,2,False,True,False
0,38,4872,0.0,12,1082.22,15530.0,119.31,198,0,2,False,True,False
0,33,4570,7.0,12,4000.0,83.3,413.5,226,0,3,False,True,False
2,29,4324,0.0,12,1009.31,0.0,1238.87,185,0,0,False,False,True
0,42,13761,0.0,11,1060.0,0.0,14890.18,207,0,3,False,True,False
0,48,6456,90.0,12,30000.0,121543.4,10073.78,197,0,1,False,True,False
21,42,6456,90.0,0,3950.0,20412.1,3789.21,178,1,3,False,True,False
0,35,3729,55.0,12,7054.65,4100.0,6552.34,214,0,3,False,False,True
0,29,4233,43.0,12,2000.0,2760.03,1124.62,173,2,2,False,True,False
2,29,6031,0.0,12,1800.0,3805.45,0.0,199,2,2,False,False,True
2,58,6640,0.0,12,2200.0,3421.99,0.0,219,1,3,False,True,False
0,35,6090,41.0,12,8570.0,30800.0,528.53,195,0,3,False,True,False
0,35,4386,0.0,12,3500.0,0.0,135.57,227,0,2,False,True,False
0,56,6243,0.0,12,1900.0,0.0,6786.26,197,0,2,False,True,False
16,58,5087,0.0,0,9000.0,5518.2,0.0,196,0,3,False,True,False
0,38,5847,0.0,12,1200.0,0.0,0.0,185,0,3,False,True,False
0,26,5087,10.0,0,1200.0,3325.21,471.81,178,1,3,False,True,False
0,56,6701,87.0,12,5500.0,12515.02,3785.82,199,1,3,False,True,False
2,36,5909,0.0,12,1300.0,0.0,403.57,204,0,3,False,False,True
2,32,4002,0.0,12,482.96,1915.74,0.0,207,1,3,False,False,True
33,41,4843,20.0,1,9755.0,15632.13,5716.51,224,2,3,False,True,False
24,29,5513,17.0,12,636.98,1600.0,334.37,194,0,2,False,True,False
0,35,8708,47.0,12,3500.0,10303.18,0.0,195,0,3,False,True,False
0,53,5179,6.0,0,5000.0,6864.76,4547.19,197,1,3,False,True,False
3,41,4813,25.0,12,2750.0,9540.0,27789.53,216,1,2,False,True,False
25,38,5544,15.0,12,1200.0,0.0,0.0,175,0,2,False,True,False
0,53,6578,33.0,12,11160.0,7778.01,1649.45,196,1,3,False,False,True
1,53,12300,0.0,12,815.33,14531.0,1489.65,212,0,3,False,True,False
9,31,3899,9.0,0,900.0,500.0,1623.91,155,0,2,False,True,False
0,27,5087,0.0,12,2800.0,0.0,0.0,219,0,3,False,True,False
2,44,4874,109.0,12,3555.0,9964.86,34698.24,209,1,2,False,True,False
25,27,3960,25.0,12,700.0,6780.11,100.46,175,1,2,False,True,False
0,30,4995,27.0,12,4300.0,6045.91,739.6,212,1,3,False,True,False
0,41,3899,96.0,12,9311.29,36912.8,0.0,217,0,3,False,False,True
25,30,3656,6.0,12,1122.0,700.0,650.01,188,1,3,False,True,False
0,21,3626,0.0,12,900.0,720.0,602.64,156,0,2,False,True,False
6,32,4021,0.0,9,5500.0,3581.0,4393.66,219,0,3,False,False,True
8,50,10169,90.0,12,9000.0,6624.76,0.0,224,1,3,False,False,True
0,25,4935,16.0,0,9309.35,3859.9,451.61,188,0,3,False,False,True
69,42,4358,28.0,12,817.47,1760.0,0.0,192,3,2,False,True,False
0,32,3752,7.0,10,1040.6,1500.0,5689.21,175,0,2,False,True,False
0,28,3505,0.0,12,1129.58,704.0,3280.27,183,0,3,False,True,False
0,40,8070,16.0,12,4920.0,1840.6,101.83,197,0,3,False,True,False
1,30,4264,0.0,12,7185.04,0.0,4577.83,200,0,3,False,True,False
1,33,4721,0.0,12,1800.0,5134.69,0.0,200,0,3,False,False,True
2,28,4144,0.0,11,548.65,250.0,2058.21,194,0,2,False,False,True
0,32,7247,12.0,6,3500.0,998.53,701.15,193,0,3,False,False,True
0,46,8861,115.0,12,12000.0,100633.5,7700.99,224,1,3,False,False,True
25,22,4995,24.0,12,3400.0,685.24,684.43,192,3,2,False,True,False
0,32,4721,0.0,12,2000.0,9783.0,0.0,188,2,3,False,True,False
0,61,3779,6.0,7,9625.0,33809.05,6244.96,238,0,3,False,True,False
2,25,4146,0.0,12,1175.0,0.0,5839.92,188,0,2,False,True,False
0,31,4442,0.0,10,595.5,0.0,1858.48,213,1,2,False,True,False
0,33,6090,17.0,12,2100.0,6420.0,20.43,192,0,2,False,True,False
0,36,4386,13.0,12,1600.0,2817.41,587.48,183,2,3,False,True,False
0,53,8496,0.0,8,1200.0,0.0,0.0,183,0,2,False,True,False
38,32,4690,32.0,12,2055.0,700.0,345.04,181,2,3,False,True,False
0,29,3930,34.0,12,3342.35,20321.32,411.78,192,1,2,False,True,False
0,32,7735,42.0,12,3600.0,1576.22,497.51,214,0,3,False,True,False
0,22,4539,0.0,12,655.36,0.0,1451.67,156,0,2,False,True,False
2,31,6090,47.0,12,5536.0,20823.54,9023.2,193,2,3,False,True,False
24,36,4721,51.0,0,4700.0,33846.22,0.0,201,0,3,False,False,True
0,30,3899,8.0,0,1900.0,8264.75,465.78,163,0,3,False,True,False
0,32,6059,6.0,12,2000.0,1108.37,492.98,190,3,2,False,False,True
0,32,6807,6.0,12,2613.41,4900.0,12636.73,214,4,3,False,True,False
0,41,11538,92.0,12,4400.0,1290.63,518.15,217,2,3,False,True,False
22,33,5391,47.0,12,2817.0,9300.0,131.8,219,0,3,False,True,False
1,30,3976,18.0,12,1036.9,4085.95,1188.86,213,0,2,False,False,True
0,70,4763,7.0,12,2832.0,1700.0,1559.63,212,1,2,False,True,False
2,22,4233,0.0,12,695.25,199.65,2795.09,175,1,2,False,True,False
0,43,4000,69.0,12,2133.63,5729.66,2434.58,197,0,2,False,True,False
0,27,4570,7.0,12,1500.0,2310.0,2246.26,172,0,3,False,True,False
8,25,6182,12.0,12,2200.0,961.84,678.18,205,1,2,False,False,True
0,30,4977,0.0,12,948.18,8558.0,0.0,173,0,0,False,True,False
0,45,7948,94.0,12,3170.0,6644.36,531.77,235,1,2,False,False,True
0,27,3779,11.0,12,3613.04,9890.0,171.72,194,0,3,False,True,False
0,50,5270,76.0,0,4500.0,2645.63,0.0,199,1,3,False,False,True
0,29,4904,17.0,0,1157.06,480.95,492.18,163,0,3,False,True,False
0,24,3443,0.0,12,850.0,0.0,5492.02,169,0,2,False,True,False
24,51,3718,30.0,12,1765.8,10510.0,5937.87,188,1,3,False,True,False
1,55,3260,17.0,10,1000.0,0.0,2323.89,213,0,2,False,False,True
4,30,6335,0.0,12,11200.0,42109.17,0.0,162,1,3,True,False,False
0,58,5026,22.0,12,2500.0,4689.13,1136.24,211,1,2,False,True,False
2,43,5939,0.0,12,2000.0,772.12,2056.79,193,3,3,False,True,False
24,27,5421,26.0,12,1100.0,515.85,0.0,188,2,2,False,False,True
26,47,6425,79.0,0,24765.12,54563.89,0.0,187,2,3,False,True,False
0,37,4264,20.0,12,11670.1,13573.76,0.0,214,0,3,False,False,True
0,35,6365,6.0,12,11341.0,47900.0,0.0,221,1,3,False,True,False
10,34,5301,0.0,11,2126.1,0.0,0.0,202,0,3,False,True,False
0,43,4137,0.0,12,706.38,0.0,2451.76,180,0,2,False,True,False
0,25,4205,20.0,12,2500.0,7347.25,646.51,198,0,2,False,True,False
0,28,4386,30.0,12,800.0,5487.96,402.15,175,1,2,False,True,False
0,48,3960,15.0,12,665.23,500.0,500.0,180,0,2,False,True,False
0,36,4995,0.0,12,1063.46,1600.0,5031.91,198,0,0,False,False,True
0,47,4052,6.0,9,1300.0,2337.82,2160.42,188,0,3,False,True,False
0,27,4570,7.0,12,1500.0,2310.0,2246.26,172,0,3,False,True,False
1,28,6821,52.0,12,5274.0,9323.11,4282.25,192,0,2,False,True,False
2,48,9012,97.0,12,1700.0,2250.24,2264.1,204,1,2,False,False,True
114,36,6456,37.0,0,5250.0,0.0,0.0,194,0,3,False,True,False
0,44,7186,0.0,12,1246.69,89.33,1480.84,156,1,2,False,True,False
0,32,5694,22.0,12,1100.0,958.9,0.0,175,0,2,False,True,False
0,29,3443,40.0,12,4950.0,3000.0,2917.61,207,0,3,False,True,False
23,33,3960,7.0,12,2000.0,3898.3,2038.87,199,2,2,False,False,True
0,37,4205,0.0,12,3500.0,0.0,0.0,202,0,3,False,True,False
0,27,6456,16.0,12,1300.0,1238.64,6937.44,207,0,2,False,False,True
0,48,7673,80.0,12,18000.0,64186.88,13129.16,222,0,3,False,False,True
0,32,4325,36.0,12,5000.0,89678.5,0.0,212,0,3,False,True,False
2,45,5539,0.0,12,2843.67,3519.86,6017.92,197,1,2,False,True,False
2,22,4007,0.0,12,1357.55,900.0,2629.75,156,1,2,False,True,False
0,38,6821,78.0,12,12000.0,121543.4,1734.56,196,0,3,False,False,True
0,38,7278,16.0,12,3000.0,28414.81,3463.99,219,0,3,False,True,False
11,43,6256,0.0,12,2120.0,7460.0,3581.05,219,1,3,False,False,True
0,45,4964,6.0,11,26558.0,58938.2,57094.38,236,1,3,False,False,True
0,36,6182,19.0,12,30000.0,11054.2,0.0,213,0,2,False,False,True
0,25,6274,34.0,12,1500.0,9773.55,0.0,188,0,2,False,True,False
0,34,4629,0.0,12,12754.0,1514.63,0.0,187,4,3,False,True,False
0,26,4721,10.0,0,2503.6,7482.29,975.09,174,0,3,False,True,False
6,35,4904,16.0,6,10000.0,113443.36,18030.84,216,2,3,False,False,True
0,35,6456,0.0,0,5000.0,1900.26,25076.94,190,0,0,False,True,False
0,30,6416,0.0,12,2422.65,4370.34,0.0,190,4,3,False,True,False
0,32,3640,0.0,12,915.94,0.0,9836.18,195,0,3,False,True,False
48,32,4799,28.0,12,905.56,0.0,0.0,187,2,2,False,False,True
0,30,6821,60.0,12,3500.0,3770.09,2610.58,219,1,3,False,False,True
2,27,4392,0.0,12,805.52,619.19,3019.24,167,0,2,False,True,False
4,32,4113,34.0,12,30000.0,30000.0,16697.06,191,2,2,False,False,True
56,31,3728,11.0,12,2549.32,1500.0,8.06,212,0,3,False,False,True
24,58,4782,55.0,12,7500.0,12236.92,15896.08,233,2,3,False,True,False
0,25,3809,0.0,12,930.0,0.0,2261.63,169,0,2,False,True,False
0,30,4904,47.0,12,2700.0,3968.54,1145.45,238,0,3,False,False,True
2,42,7400,0.0,12,1726.37,0.0,451.03,180,2,2,False,True,False
0,45,8313,86.0,0,19800.0,38186.13,0.0,204,1,3,False,False,True
0,28,4690,19.0,12,643.56,3515.0,372.03,197,0,3,False,False,True
0,33,4675,0.0,12,2030.99,700.0,12051.69,177,0,2,False,True,False
0,35,6365,86.0,12,14500.0,60945.0,0.0,221,1,3,False,False,True
0,30,7917,89.0,12,10500.0,2075.4,1512.31,238,0,3,False,False,True
8,29,4660,25.0,12,3500.0,7686.12,6945.79,218,0,2,False,True,False
1,24,3745,4.0,11,613.75,500.0,1753.41,156,0,2,False,True,False
13,50,5635,0.0,0,1160.0,0.0,0.0,186,1,3,False,True,False
58,22,6090,40.0,12,2100.0,603.89,0.0,149,2,3,False,True,False
0,38,4782,0.0,12,1770.89,594.72,1938.92,184,0,3,False,True,False
0,37,4205,0.0,12,3500.0,0.0,0.0,202,0,3,False,True,False
0,37,7826,59.0,12,2600.0,8800.04,0.0,194,1,2,False,True,False
6,54,5179,83.0,12,2890.0,1806.68,16251.69,217,0,3,False,False,True
9,36,6578,55.0,12,4500.0,0.0,0.0,192,0,2,False,True,False
3,29,4233,8.0,12,2000.0,9324.0,10279.17,182,0,3,True,False,False
3,25,5725,0.0,11,6000.0,520.73,0.0,205,1,2,False,True,False
0,40,9378,60.0,12,23125.0,13519.98,4800.73,202,1,3,False,False,True
1,24,4021,16.0,12,2957.82,3787.0,1733.7,200,0,3,False,True,False
0,27,4264,3.0,12,2200.0,1300.0,6907.47,189,0,3,False,True,False
0,26,4356,0.0,12,1240.55,3554.0,1002.61,169,3,2,False,True,False
0,41,5301,10.0,6,1200.0,1000.0,842.02,200,4,3,False,True,False
0,47,11875,111.0,12,7670.0,8200.0,3771.69,217,1,3,False,False,True
1,47,9226,11.0,7,12100.0,26008.31,16412.08,219,0,3,False,False,True
0,37,7857,86.0,12,6600.0,11623.41,9058.58,235,1,3,False,True,False
0,48,5360,39.0,12,20000.0,0.0,3504.9,185,0,3,True,False,False
0,40,7886,40.0,12,5300.0,4545.43,0.0,221,3,3,False,False,True
0,52,15162,0.0,12,2480.0,0.0,1794.34,212,1,2,False,False,True
0,34,3595,38.0,12,1000.0,14082.73,775.39,195,0,3,False,True,False
9,25,3695,0.0,12,916.09,1275.0,5039.47,177,1,3,False,True,False
8,28,4083,11.0,12,3274.0,10000.0,12027.84,211,0,2,False,True,False
0,53,8831,52.0,12,6400.0,45690.4,15803.37,212,0,3,False,True,False
0,39,7551,0.0,12,4382.0,134.29,966.51,214,0,3,False,False,True
0,36,5786,0.0,12,3200.0,7883.58,2961.02,221,0,3,False,True,False
0,24,4025,0.0,12,1300.0,200.0,5114.49,159,0,3,False,True,False
0,40,5267,11.0,12,4298.64,0.0,10573.43,224,0,3,False,False,True
0,59,14401,104.0,12,3462.64,2450.0,23890.3,212,4,3,False,True,False
0,48,4205,0.0,12,1800.0,1090.0,6823.1,204,1,2,False,False,True
0,33,5056,6.0,12,4000.84,3305.54,421.58,225,0,3,False,True,False
0,37,8861,102.0,12,7300.0,31946.82,54467.86,193,0,2,False,True,False
25,39,4682,22.0,12,1008.26,1440.0,246.55,196,2,2,False,False,True
0,27,4478,16.0,12,2200.0,5550.0,528.09,205,0,2,False,True,False
0,27,5056,0.0,12,3914.0,1891.29,0.0,196,1,2,False,True,False
0,54,10383,115.0,12,30000.0,121543.4,42086.76,212,1,3,False,False,True
0,25,6090,30.0,12,975.3,14037.04,493.89,170,0,3,False,True,False
0,29,5087,0.0,12,3000.0,1016.69,15801.85,204,1,2,False,True,False
0,44,4995,85.0,4,3505.05,0.0,2079.01,177,0,3,False,True,False
1,34,4682,14.0,11,496.94,4260.61,0.0,197,0,3,False,False,True
0,51,11875,39.0,11,6200.0,38141.18,28.37,224,0,3,False,False,True
8,50,10169,90.0,12,9000.0,6624.76,0.0,224,1,3,False,False,True
0,48,4356,14.0,12,700.0,4200.0,818.08,180,0,2,False,True,False
0,36,6121,0.0,12,12500.0,9254.78,0.0,195,0,3,False,True,False
0,36,4233,20.0,12,6900.0,29000.0,57094.38,221,0,3,False,False,True
1,35,3474,0.0,12,1200.0,2376.1,4261.15,170,1,2,False,True,False
0,49,3868,0.0,12,2000.0,1400.0,0.0,226,1,3,False,False,True
30,40,11569,0.0,10,6500.0,0.0,0.0,204,0,3,False,False,True
0,34,4318,24.0,12,1351.99,3381.0,3769.03,196,0,2,False,False,True
0,36,3899,0.0,12,9250.0,3500.0,44291.59,195,0,3,False,True,False
0,34,4690,35.0,12,1500.0,1084.9,2382.04,206,0,3,False,True,False
3,37,6151,82.0,9,5200.0,0.0,0.0,213,0,2,False,False,True
0,30,4389,0.0,1,2200.0,735.0,2483.51,214,1,3,False,True,False
2,40,3827,0.0,11,1424.42,0.0,2349.26,218,0,2,False,False,True
1,31,3748,0.0,12,1900.0,0.0,3436.08,173,0,2,False,True,False
2,48,3626,7.0,12,3200.0,5357.0,19650.27,205,0,3,False,True,False
24,28,3779,23.0,3,3885.0,20289.07,1194.38,174,0,3,False,True,False
0,23,4356,23.0,12,1200.0,10673.5,877.39,178,0,3,False,True,False
8,41,8588,98.0,0,6357.0,0.0,4042.44,177,1,2,False,True,False
0,35,4386,82.0,12,5255.0,16874.48,7657.37,240,3,3,False,False,True
0,21,3631,0.0,11,760.02,0.0,1320.16,175,0,2,False,False,True
8,53,9439,23.0,12,10000.0,35095.5,680.74,180,1,3,False,True,False
0,26,4782,21.0,12,4100.0,11055.01,13056.46,186,0,2,False,True,False
0,39,5544,0.0,3,3546.0,75.42,0.0,197,0,3,False,True,False
23,36,4995,0.0,1,1200.0,1840.0,1218.6,165,1,3,False,True,False
10,42,9896,7.0,1,2500.0,0.0,459.46,202,1,3,False,True,False
24,54,17413,89.0,0,2700.0,2756.3,1280.69,204,0,3,False,False,True
0,31,4233,85.0,1,12500.0,89912.86,57094.38,215,0,3,True,False,False
0,25,4751,0.0,12,1600.0,1092.0,6571.91,196,0,3,False,True,False
2,31,6212,0.0,12,2300.0,1840.0,3633.54,211,0,2,False,False,True
1,48,5909,0.0,12,1600.0,1641.3,529.07,207,4,2,False,False,True
1,23,3809,0.0,12,900.0,0.0,6742.36,156,0,2,False,True,False
2,31,6212,0.0,12,2300.0,1840.0,3633.54,211,0,2,False,False,True
2,24,3809,0.0,12,1078.57,0.0,3320.39,149,0,2,False,True,False
0,43,6456,41.0,12,8750.0,5817.84,4955.85,224,0,3,False,False,True
23,37,4205,16.0,12,3200.0,11826.34,616.31,195,1,3,False,True,False
0,43,9196,0.0,0,1800.0,1130.98,5865.07,197,1,3,False,False,True
2,32,4873,0.0,12,2000.74,19244.14,4245.13,180,0,2,False,True,False
1,37,5257,0.0,12,623.94,1250.0,3150.9,199,0,3,False,True,False
1,25,4445,0.0,12,1403.77,0.0,9554.04,169,0,2,False,True,False
8,50,10169,90.0,12,9000.0,6624.76,0.0,224,1,3,False,False,True
20,51,6456,79.0,7,1200.0,47504.05,18179.05,203,1,3,False,False,True
1,31,4116,0.0,12,744.16,2650.0,1542.89,175,2,2,False,True,False
0,22,4021,0.0,12,2100.0,0.0,3428.68,209,4,3,False,True,False
0,38,5694,105.0,12,5000.0,22300.0,414.85,202,0,3,False,True,False
21,24,4570,18.0,12,2500.0,5230.0,0.0,188,0,3,False,True,False
9,25,5148,23.0,4,2500.0,2681.32,260.23,206,0,3,False,True,False
2,35,7186,0.0,10,1400.0,9366.44,7129.56,191,1,2,False,False,True
2,39,4782,0.0,12,2010.0,1594.0,8656.77,192,0,0,False,False,True
3,37,5605,30.0,12,3243.43,12088.3,8629.38,216,2,3,False,False,True
2,24,5209,3.0,12,4900.0,1030.93,4596.78,186,0,2,False,True,False
